#Omega	Iterations	Error	Preparation_Time(s)	Calculation_Time(s)
1.8300	133	4.84841824e-11	0.0003	0.0008
1.8325	133	4.70918351e-11	0.0003	0.0008
1.8350	133	6.90175556e-11	0.0003	0.0008
1.8375	139	9.45876283e-11	0.0003	0.0009
1.8400	140	8.08984802e-11	0.0003	0.0007
1.8425	146	7.33957573e-11	0.0003	0.0010
1.8450	146	9.00174349e-11	0.0003	0.0008
1.8475	147	3.83089668e-11	0.0003	0.0008
1.8500	153	7.34454545e-11	0.0003	0.0008
1.8525	153	9.37747840e-11	0.0003	0.0009
1.8550	160	6.24157316e-11	0.0003	0.0009
1.8575	160	7.61818881e-11	0.0003	0.0011
1.8600	160	8.53837108e-11	0.0003	0.0009
1.8625	160	9.29232750e-11	0.0003	0.0010
1.8650	168	8.59146721e-11	0.0003	0.0010
1.8675	174	7.29898209e-11	0.0003	0.0010
1.8700	174	8.83442593e-11	0.0003	0.0010
1.8725	181	8.34872527e-11	0.0003	0.0012
1.8750	182	9.31505515e-11	0.0003	0.0010
1.8775	188	8.84696277e-11	0.0003	0.0011
1.8800	189	5.68896974e-11	0.0003	0.0010
1.8825	196	7.69879221e-11	0.0003	0.0012
1.8850	202	9.74912613e-11	0.0003	0.0011
1.8875	203	5.64127663e-11	0.0003	0.0012
1.8900	203	9.44148078e-11	0.0003	0.0011
1.8925	217	6.13431092e-11	0.0003	0.0013
1.8950	217	7.86781007e-11	0.0003	0.0012
1.8975	217	9.97482473e-11	0.0003	0.0013
1.9000	232	6.45624766e-11	0.0003	0.0013
1.9025	239	7.65538901e-11	0.0003	0.0014
1.9050	240	9.89555415e-11	0.0003	0.0013
1.9075	253	9.85219067e-11	0.0003	0.0015
1.9100	254	5.51493765e-11	0.0003	0.0014
1.9125	268	6.57956082e-11	0.0003	0.0016
1.9150	268	9.42324421e-11	0.0003	0.0017
1.9175	283	5.78856993e-11	0.0003	0.0018
1.9200	291	6.89966962e-11	0.0003	0.0018
1.9225	298	8.63473315e-11	0.0003	0.0018
1.9250	312	9.23715006e-11	0.0003	0.0020
1.9275	320	6.39292186e-11	0.0003	0.0022
1.9300	334	9.63851461e-11	0.0003	0.0022
1.9325	349	6.91999301e-11	0.0003	0.0044
1.9350	357	9.38256707e-11	0.0003	0.0023
1.9375	372	5.10556025e-11	0.0003	0.0027
1.9400	387	8.42652777e-11	0.0003	0.0028
1.9425	409	6.96225667e-11	0.0003	0.0029
1.9450	424	7.26870023e-11	0.0003	0.0031
1.9475	453	5.88526176e-11	0.0003	0.0031
1.9500	476	4.03983601e-11	0.0003	0.0034
1.9525	491	7.70950084e-11	0.0003	0.0031
1.9550	528	5.55255072e-11	0.0003	0.0026
1.9575	543	9.11410740e-11	0.0003	0.0030
1.9600	595	4.54652250e-11	0.0003	0.0037
1.9625	632	8.89929631e-11	0.0003	0.0034
1.9650	670	9.65660794e-11	0.0003	0.0034
1.9675	737	4.75668087e-11	0.0003	0.0037
1.9700	789	8.64341012e-11	0.0003	0.0044
1.9725	857	9.15686803e-11	0.0003	0.0043
1.9750	932	9.24715019e-11	0.0003	0.0049
1.9775	1051	9.64152626e-11	0.0003	0.0055
1.9800	1179	7.76307593e-11	0.0003	0.0106
1.9825	1336	8.88802239e-11	0.0003	0.0070
1.9850	1583	8.41545815e-11	0.0003	0.0082
1.9875	1891	8.19228838e-11	0.0003	0.0101
1.9900	2348	9.95198775e-11	0.0003	0.0131
1.9925	3098	9.11818483e-11	0.0003	0.0165
1.9950	4680	9.96769882e-11	0.0003	0.0241
1.9975	9360	7.80103470e-11	0.0003	0.0481
