#Omega	Iterations	Error	Preparation_Time(s)	Calculation_Time(s)
1.8375	132	9.27443408e-11	0.0006	0.0006
1.8400	135	9.85688937e-11	0.0006	0.0006
1.8425	139	5.02428914e-11	0.0006	0.0006
1.8450	139	8.24486389e-11	0.0006	0.0006
1.8475	146	3.97093609e-11	0.0006	0.0007
1.8500	146	6.78602933e-11	0.0006	0.0007
1.8525	149	8.05181878e-11	0.0006	0.0007
1.8550	153	6.42780481e-11	0.0006	0.0007
1.8575	156	6.45729968e-11	0.0006	0.0007
1.8600	156	9.84671254e-11	0.0006	0.0008
1.8625	163	4.67610867e-11	0.0006	0.0008
1.8650	163	7.29062562e-11	0.0006	0.0008
1.8675	166	9.61612092e-11	0.0006	0.0008
1.8700	170	6.10804010e-11	0.0006	0.0008
1.8725	173	9.66994048e-11	0.0006	0.0008
1.8750	177	6.51580495e-11	0.0006	0.0008
1.8775	184	4.77156430e-11	0.0006	0.0009
1.8800	184	8.84418481e-11	0.0006	0.0009
1.8825	191	7.33269546e-11	0.0006	0.0009
1.8850	194	7.90432184e-11	0.0006	0.0009
1.8875	201	5.17600889e-11	0.0006	0.0010
1.8900	201	8.56482467e-11	0.0006	0.0009
1.8925	208	5.47804897e-11	0.0006	0.0010
1.8950	208	9.65952377e-11	0.0006	0.0010
1.8975	215	9.37391037e-11	0.0006	0.0011
1.9000	226	8.55673480e-11	0.0006	0.0011
1.9025	232	8.30589309e-11	0.0006	0.0010
1.9050	236	9.77585038e-11	0.0006	0.0011
1.9075	243	8.97756271e-11	0.0006	0.0011
1.9100	250	7.60815645e-11	0.0006	0.0011
1.9125	257	7.88350526e-11	0.0006	0.0012
1.9150	264	9.67465466e-11	0.0006	0.0012
1.9175	274	9.26071681e-11	0.0006	0.0013
1.9200	281	9.19206557e-11	0.0006	0.0013
1.9225	288	9.60840998e-11	0.0006	0.0013
1.9250	302	7.59547511e-11	0.0006	0.0014
1.9275	316	7.52874559e-11	0.0006	0.0014
1.9300	326	9.22175496e-11	0.0006	0.0015
1.9325	337	6.51832166e-11	0.0006	0.0016
1.9350	351	7.37021741e-11	0.0006	0.0016
1.9375	365	9.87689162e-11	0.0006	0.0017
1.9400	379	9.48809625e-11	0.0006	0.0017
1.9425	393	9.67833439e-11	0.0006	0.0018
1.9450	417	8.82091341e-11	0.0006	0.0019
1.9475	435	9.25767244e-11	0.0006	0.0020
1.9500	463	8.69197724e-11	0.0006	0.0021
1.9525	480	8.38954609e-11	0.0006	0.0022
1.9550	515	7.46755053e-11	0.0006	0.0025
1.9575	536	9.60024008e-11	0.0006	0.0024
1.9600	571	8.90418253e-11	0.0006	0.0026
1.9625	613	9.87350557e-11	0.0006	0.0027
1.9650	662	8.92992916e-11	0.0006	0.0030
1.9675	711	9.74872202e-11	0.0006	0.0032
1.9700	774	6.86212782e-11	0.0006	0.0035
1.9725	830	9.89925380e-11	0.0006	0.0038
1.9750	928	7.93184299e-11	0.0006	0.0043
1.9775	1033	7.55019304e-11	0.0006	0.0046
1.9800	1162	9.80729198e-11	0.0006	0.0053
1.9825	1323	9.38115576e-11	0.0006	0.0059
1.9850	1551	9.41924026e-11	0.0006	0.0070
1.9875	1869	9.62854542e-11	0.0006	0.0082
1.9900	2331	9.37234045e-11	0.0006	0.0105
1.9925	3101	8.76196205e-11	0.0006	0.0142
1.9950	4627	9.81520389e-11	0.0006	0.0207
1.9975	9219	9.83947783e-11	0.0006	0.0409
